"date","geography","geography code","Passports held: Total: All usual residents; measures: Value","Passports held: Europe; measures: Value","Passports held: Europe: United Kingdom; measures: Value","Passports held: Europe: Ireland; measures: Value","Passports held: Europe: Other Europe; measures: Value","Passports held: Europe: Other Europe: EU Member countries; measures: Value","Passports held: Europe: Other Europe: EU Member countries: France; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Germany; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Italy; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Portugal; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Spain; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Lithuania; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Poland; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Romania; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Other EU countries; measures: Value","Passports held: Europe: Other Europe: Rest of Europe; measures: Value","Passports held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value","Passports held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value","Passports held: Africa; measures: Value","Passports held: Africa: North Africa; measures: Value","Passports held: Africa: Central and Western Africa; measures: Value","Passports held: Africa: Central and Western Africa: Ghana; measures: Value","Passports held: Africa: Central and Western Africa: Nigeria; measures: Value","Passports held: Africa: Central and Western Africa: Other Central and Western Africa; measures: Value","Passports held: Africa: South and Eastern Africa; measures: Value","Passports held: Africa: South and Eastern Africa: Kenya; measures: Value","Passports held: Africa: South and Eastern Africa: Somalia; measures: Value","Passports held: Africa: South and Eastern Africa: South Africa; measures: Value","Passports held: Africa: South and Eastern Africa: Zimbabwe; measures: Value","Passports held: Africa: South and Eastern Africa: Other South and Eastern Africa; measures: Value","Passports held: Middle East and Asia; measures: Value","Passports held: Middle East and Asia: Middle East; measures: Value","Passports held: Middle East and Asia: Middle East: Iran; measures: Value","Passports held: Middle East and Asia: Middle East: Iraq; measures: Value","Passports held: Middle East and Asia: Middle East: Other Middle East; measures: Value","Passports held: Middle East and Asia: Eastern Asia; measures: Value","Passports held: Middle East and Asia: Eastern Asia: China; measures: Value","Passports held: Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China); measures: Value","Passports held: Middle East and Asia: Eastern Asia: Japan; measures: Value","Passports held: Middle East and Asia: Eastern Asia: Other Eastern Asia; measures: Value","Passports held: Middle East and Asia: Southern Asia; measures: Value","Passports held: Middle East and Asia: Southern Asia: Afghanistan; measures: Value","Passports held: Middle East and Asia: Southern Asia: Bangladesh; measures: Value","Passports held: Middle East and Asia: Southern Asia: India; measures: Value","Passports held: Middle East and Asia: Southern Asia: Pakistan; measures: Value","Passports held: Middle East and Asia: Southern Asia: Sri Lanka; measures: Value","Passports held: Middle East and Asia: Southern Asia: Other Southern Asia; measures: Value","Passports held: Middle East and Asia: South-East Asia; measures: Value","Passports held: Middle East and Asia: South-East Asia: Malaysia; measures: Value","Passports held: Middle East and Asia: South-East Asia: Philippines; measures: Value","Passports held: Middle East and Asia: South-East Asia: Singapore; measures: Value","Passports held: Middle East and Asia: South-East Asia: Other South-East Asia; measures: Value","Passports held: Middle East and Asia: Central Asia; measures: Value","Passports held: The Americas and the Caribbean; measures: Value","Passports held: The Americas and the Caribbean: North America; measures: Value","Passports held: The Americas and the Caribbean: North America: Canada; measures: Value","Passports held: The Americas and the Caribbean: North America: United States; measures: Value","Passports held: The Americas and the Caribbean: Central America; measures: Value","Passports held: The Americas and the Caribbean: South America; measures: Value","Passports held: The Americas and the Caribbean: The Caribbean; measures: Value","Passports held: The Americas and the Caribbean: The Caribbean: Jamaica; measures: Value","Passports held: The Americas and the Caribbean: The Caribbean: Other Caribbean; measures: Value","Passports held: Antarctica and Oceania; measures: Value","Passports held: Antarctica and Oceania: Australasia; measures: Value","Passports held: Antarctica and Oceania: Australasia: Australia; measures: Value","Passports held: Antarctica and Oceania: Australasia: New Zealand; measures: Value","Passports held: Antarctica and Oceania: Other Antarctica and Oceania; measures: Value","Passports held: British Overseas Territories; measures: Value","Passports held: No passport held; measures: Value"
2021,"Sutton 002","E02000841",9189,7642,6498,63,1081,999,14,116,72,93,59,58,261,154,172,82,15,67,101,9,42,21,16,5,50,0,1,21,9,19,361,8,4,0,4,29,21,0,4,4,272,2,14,90,50,60,56,52,6,36,0,10,0,32,10,4,6,2,14,6,4,2,7,7,6,1,0,0,1046
2021,"Sutton 003","E02000842",8282,7348,6659,104,585,524,40,41,42,38,24,18,87,70,164,61,17,44,66,8,7,4,3,0,51,0,0,17,17,17,306,20,4,0,16,36,20,6,4,6,202,0,3,64,45,68,22,45,17,23,0,5,3,40,9,6,3,1,29,1,1,0,5,5,3,2,0,0,517
2021,"Sutton 004","E02000843",9481,8196,7093,95,1008,947,56,60,119,77,60,51,237,74,213,61,21,40,106,8,57,26,22,9,41,2,0,15,8,16,336,14,5,6,3,54,34,3,10,7,234,3,10,119,59,40,3,31,6,16,1,8,3,68,16,10,6,3,30,19,13,6,15,15,7,8,0,0,760
2021,"Sutton 005","E02000844",8658,7530,6666,74,790,737,28,70,47,53,44,48,207,75,165,53,18,35,66,7,37,14,17,6,22,0,0,5,10,7,163,3,3,0,0,17,10,1,3,3,134,1,6,54,30,30,13,9,3,4,0,2,0,32,10,3,7,0,14,8,4,4,7,7,4,3,0,0,860
2021,"Sutton 006","E02000845",9421,8435,7579,132,724,678,48,57,69,61,39,27,114,57,206,46,17,29,75,9,14,7,5,2,52,1,0,46,3,2,298,11,2,1,8,136,23,10,15,88,132,4,3,75,21,24,5,18,4,6,3,5,1,66,22,7,15,1,37,6,3,3,17,17,11,6,0,0,530
2021,"Sutton 007","E02000846",7616,6756,5909,83,764,687,37,49,82,64,29,23,127,69,207,77,41,36,78,8,37,18,17,2,33,0,0,20,0,13,293,11,1,7,3,63,38,14,7,4,180,1,6,77,51,40,5,39,15,11,1,12,0,31,9,4,5,1,17,4,3,1,9,9,6,3,0,0,449
2021,"Sutton 008","E02000847",9420,8535,7824,140,571,533,33,53,60,27,20,26,112,42,160,38,4,34,34,4,6,1,4,1,24,3,0,14,0,7,258,6,4,1,1,87,26,2,6,53,128,0,8,79,11,25,5,36,6,19,4,7,1,41,19,4,15,1,19,2,2,0,15,14,7,7,1,0,537
2021,"Sutton 009","E02000848",8142,7329,6777,102,450,420,53,23,43,31,14,16,63,44,133,30,13,17,24,2,15,7,4,4,7,0,0,1,2,4,267,1,0,0,1,69,26,6,13,24,159,0,10,76,22,45,6,38,13,11,3,11,0,25,9,2,7,2,12,2,0,2,9,9,5,4,0,0,488
2021,"Sutton 010","E02000849",8179,7200,6567,91,542,509,39,36,53,54,24,19,115,52,117,33,10,23,85,9,42,17,22,3,34,0,1,7,10,16,158,3,2,0,1,23,14,1,8,0,118,0,3,66,18,30,1,13,3,6,0,4,1,52,17,6,11,2,29,4,1,3,5,5,3,2,0,0,679
2021,"Sutton 011","E02000850",10835,9732,9041,80,611,583,39,62,50,52,50,18,107,66,139,28,17,11,54,5,34,13,19,2,15,2,0,6,1,6,237,0,0,0,0,45,33,1,4,7,164,4,2,82,22,52,2,28,10,2,2,14,0,46,18,7,11,0,11,17,15,2,13,13,8,5,0,0,753
2021,"Sutton 012","E02000851",11578,9487,7378,108,2001,1822,74,66,201,139,97,51,331,267,596,179,65,114,228,58,80,40,35,5,90,1,0,36,16,37,693,47,21,15,11,153,61,60,12,20,397,9,26,237,71,43,11,90,29,47,2,12,6,159,43,9,34,6,99,11,9,2,15,15,11,4,0,0,996
2021,"Sutton 013","E02000852",8147,7150,6163,98,889,830,41,44,97,59,48,28,181,103,229,59,23,36,76,6,27,14,9,4,43,0,0,13,16,14,259,1,1,0,0,61,40,3,7,11,162,0,2,95,30,29,6,35,8,11,4,12,0,36,16,10,6,0,16,4,2,2,19,19,16,3,0,0,607
2021,"Sutton 014","E02000853",8169,7168,6237,80,851,793,45,42,68,82,39,24,174,74,245,58,9,49,53,3,21,11,3,7,29,0,0,9,10,10,298,9,5,1,3,96,66,9,13,8,162,1,8,86,31,31,5,30,16,7,4,3,1,54,14,2,12,2,31,7,5,2,23,22,19,3,1,0,573
2021,"Sutton 015","E02000854",7614,6909,6320,137,452,426,21,12,55,25,31,16,85,55,126,26,9,17,37,3,12,5,4,3,22,0,0,9,7,6,128,2,2,0,0,44,20,5,11,8,60,2,2,27,11,15,3,22,3,4,5,10,0,34,14,5,9,1,13,6,3,3,21,21,21,0,0,0,485
2021,"Sutton 016","E02000855",8204,7529,7088,95,346,304,22,28,43,28,19,7,31,29,97,42,13,29,30,4,6,0,5,1,20,1,0,11,3,5,183,3,3,0,0,45,31,3,7,4,112,6,2,64,15,21,4,23,4,8,2,9,0,42,14,5,9,0,27,1,1,0,24,24,13,11,0,0,396
2021,"Sutton 017","E02000856",9330,8370,7652,95,623,578,45,38,68,41,34,31,94,66,161,45,19,26,84,3,38,19,15,4,43,1,4,17,4,17,280,5,5,0,0,57,37,6,9,5,182,2,8,100,20,49,3,36,14,3,0,19,0,59,26,15,11,0,19,14,11,3,12,11,4,7,1,0,525
2021,"Sutton 018","E02000857",8996,7584,6117,98,1369,1243,58,67,133,133,73,43,200,156,380,126,44,82,173,7,76,29,39,8,90,3,1,38,14,34,550,11,4,1,6,102,38,18,23,23,389,3,6,282,52,43,3,48,15,22,1,10,0,114,30,10,20,5,72,7,3,4,24,24,18,6,0,0,551
2021,"Sutton 019","E02000858",8566,7151,6552,71,528,485,24,44,45,54,24,22,95,35,142,43,19,24,84,4,49,25,13,11,31,0,1,7,8,15,238,5,1,3,1,15,5,5,4,1,195,2,15,85,20,61,12,23,7,3,1,12,0,38,13,8,5,1,13,11,8,3,12,12,6,6,0,0,1043
2021,"Sutton 020","E02000859",8489,7519,6992,102,425,407,30,39,55,26,16,13,91,19,118,18,9,9,87,2,59,24,27,8,26,0,0,6,0,20,185,5,4,1,0,38,27,1,2,8,121,1,4,42,21,51,2,17,9,2,0,6,4,45,13,2,11,0,25,7,4,3,14,14,9,5,0,0,639
2021,"Sutton 021","E02000860",8782,7252,5816,88,1348,1235,34,64,136,132,70,45,197,174,383,113,39,74,147,15,57,36,20,1,75,3,0,32,9,31,546,25,12,4,9,82,33,19,13,17,405,5,10,270,62,54,4,31,5,22,0,4,3,103,30,7,23,3,55,15,13,2,20,20,16,4,0,0,714
2021,"Sutton 022","E02000861",7775,7235,6878,78,279,254,19,15,41,16,14,23,49,22,55,25,8,17,24,2,11,7,3,1,11,0,0,9,0,2,151,4,2,0,2,53,26,9,14,4,71,0,0,49,13,9,0,23,13,7,1,2,0,28,14,3,11,0,9,5,2,3,12,12,7,5,0,0,325
2021,"Sutton 024","E02000863",6738,6204,5881,70,253,240,23,14,20,25,15,12,41,24,66,13,3,10,32,1,13,3,9,1,18,0,0,4,2,12,115,0,0,0,0,35,19,5,9,2,67,2,1,30,11,12,11,13,4,3,2,4,0,23,15,1,14,0,6,2,1,1,5,5,3,2,0,0,359
2021,"Sutton 025","E02006836",8719,8002,7425,123,454,414,17,37,53,26,20,13,66,33,149,40,21,19,44,4,8,2,5,1,32,2,0,17,2,11,287,15,13,1,1,78,44,2,18,14,167,0,5,111,37,11,3,21,7,6,6,2,6,43,24,6,18,0,17,2,1,1,11,11,10,1,0,0,332
2021,"Tower Hamlets 001","E02000864",11265,9970,8571,157,1242,1187,100,54,364,63,137,56,85,31,297,55,12,43,87,13,44,4,28,12,30,3,2,17,2,6,321,6,2,1,3,40,19,4,11,6,228,0,179,41,5,2,1,44,12,11,11,10,3,119,60,18,42,3,43,13,7,6,103,103,78,25,0,0,665
2021,"Tower Hamlets 002","E02000865",7962,6923,6002,90,831,766,109,43,218,45,87,18,48,32,166,65,24,41,36,6,17,8,6,3,13,0,2,8,0,3,270,5,1,0,4,22,5,0,9,8,214,1,180,28,4,1,0,21,4,9,0,8,8,122,75,35,40,8,31,8,3,5,94,93,67,26,1,0,517
2021,"Tower Hamlets 003","E02000866",10643,9521,8210,164,1147,1075,131,70,280,62,148,42,48,52,242,72,27,45,54,8,19,6,7,6,27,0,1,15,1,10,281,6,3,0,3,38,15,4,12,7,215,0,174,35,0,6,0,21,6,2,11,2,1,152,78,20,58,4,64,6,1,5,119,119,76,43,0,0,516
2021,"Tower Hamlets 004","E02000867",11325,10068,8181,155,1732,1657,155,68,474,110,229,60,112,133,316,75,15,60,74,11,38,8,22,8,25,5,2,9,2,7,442,8,2,0,6,79,47,8,10,14,298,0,223,57,13,2,3,51,14,12,7,18,6,170,88,29,59,13,53,16,8,8,85,85,64,21,0,0,486
2021,"Tower Hamlets 005","E02000868",7200,6351,5166,130,1055,988,123,63,286,49,124,27,63,31,222,67,15,52,42,10,22,9,10,3,10,0,0,5,1,4,260,18,0,0,18,31,13,4,10,4,183,3,154,16,9,1,0,24,8,3,6,7,4,133,96,38,58,4,31,2,0,2,128,128,98,30,0,0,286
2021,"Tower Hamlets 006","E02000869",5934,5240,4403,93,744,674,121,48,145,44,67,15,35,19,180,70,8,62,39,6,20,2,7,11,13,2,1,6,2,2,172,5,0,0,5,28,12,1,10,5,114,0,89,19,6,0,0,25,7,1,8,9,0,120,85,25,60,0,31,4,1,3,77,77,56,21,0,0,286
2021,"Tower Hamlets 007","E02000870",6370,5596,4600,77,919,886,85,39,300,52,154,28,49,35,144,33,9,24,36,9,19,6,8,5,8,1,3,2,1,1,245,4,1,0,3,30,16,3,5,6,191,3,145,36,6,0,1,19,5,6,1,7,1,70,53,17,36,1,14,2,0,2,68,68,53,15,0,0,355
2021,"Tower Hamlets 008","E02000871",11511,9866,8171,92,1603,1539,69,38,609,80,156,81,80,98,328,64,10,54,126,39,62,21,29,12,25,0,1,5,5,14,817,14,1,3,10,101,76,8,6,11,623,1,514,84,21,2,1,71,27,26,5,13,8,130,47,25,22,3,57,23,9,14,22,22,16,6,0,0,550
2021,"Tower Hamlets 009","E02000872",8154,7059,5669,86,1304,1220,221,77,400,44,133,28,52,34,231,84,18,66,61,17,23,3,14,6,21,0,0,14,0,7,420,16,2,0,14,47,15,7,18,7,322,1,248,58,13,1,1,33,11,4,12,6,2,207,154,45,109,3,42,8,4,4,106,106,82,24,0,0,301
2021,"Tower Hamlets 010","E02000873",9853,8488,6955,55,1478,1390,137,67,460,76,134,22,83,63,348,88,23,65,70,22,25,3,17,5,23,3,3,10,4,3,728,30,6,5,19,176,133,11,23,9,444,0,327,74,37,2,4,68,32,7,13,16,10,125,80,31,49,3,31,11,2,9,52,52,35,17,0,0,390
2021,"Tower Hamlets 011","E02000874",7498,6372,5294,73,1005,955,106,30,320,68,121,20,52,51,187,50,16,34,50,11,27,5,20,2,12,0,1,3,1,7,574,8,1,1,6,170,145,10,2,13,364,1,300,53,10,0,0,32,12,10,0,10,0,99,64,21,43,3,26,6,2,4,62,62,42,20,0,0,341
2021,"Tower Hamlets 012","E02000875",13571,11868,9932,117,1819,1727,129,55,616,151,190,60,92,81,353,92,14,78,136,33,75,19,39,17,28,2,5,4,2,15,749,8,3,0,5,120,81,14,9,16,545,7,439,72,22,3,2,74,16,26,9,23,2,138,58,26,32,6,57,17,11,6,55,55,41,14,0,1,624
2021,"Tower Hamlets 013","E02000876",7268,6201,4900,87,1214,1158,119,49,419,92,166,21,48,45,199,56,20,36,49,14,19,2,13,4,16,4,3,3,2,4,560,4,0,0,4,100,76,3,11,10,414,5,367,32,8,0,2,39,20,12,6,1,3,119,63,18,45,5,50,1,0,1,71,71,60,11,0,0,268
2021,"Tower Hamlets 014","E02000877",13810,12153,10007,110,2036,1925,154,71,651,113,272,69,103,98,394,111,34,77,92,26,45,11,18,16,21,4,1,6,4,6,750,15,3,0,12,91,59,8,10,14,576,0,471,68,24,8,5,58,20,11,7,20,10,153,65,27,38,15,62,11,5,6,62,62,43,19,0,0,600
2021,"Tower Hamlets 015","E02000878",10435,8587,6559,105,1923,1754,310,115,464,78,208,36,55,66,422,169,45,124,96,40,30,8,8,14,26,4,1,12,4,5,968,39,7,3,29,239,153,13,34,39,593,2,334,242,11,3,1,86,29,11,22,24,11,380,280,77,203,18,73,9,5,4,118,117,95,22,1,0,286
2021,"Tower Hamlets 016","E02000879",8347,7209,5952,68,1189,1149,82,52,473,67,175,23,49,56,172,40,8,32,58,13,24,8,10,6,21,2,3,4,1,11,527,7,4,0,3,43,26,5,3,9,411,2,349,45,15,0,0,64,21,24,8,11,2,107,43,14,29,4,51,9,1,8,55,55,40,15,0,0,391
2021,"Tower Hamlets 017","E02000880",6517,5501,4370,57,1074,1019,90,45,395,81,127,15,37,45,184,55,21,34,72,17,41,11,9,21,14,0,2,3,2,7,537,16,4,0,12,36,17,3,11,5,420,1,364,39,14,1,1,61,17,35,5,4,4,66,30,8,22,4,27,5,0,5,16,16,9,7,0,0,325
2021,"Tower Hamlets 018","E02000881",10830,9185,7468,65,1652,1575,112,43,451,108,187,79,113,98,384,77,23,54,166,27,89,19,56,14,50,9,7,15,6,13,701,15,3,1,11,120,84,14,6,16,464,0,271,156,27,7,3,90,15,51,7,17,12,117,49,9,40,2,52,14,6,8,30,30,19,11,0,0,631
2021,"Tower Hamlets 019","E02000882",11495,10210,9052,80,1078,1023,98,39,343,93,81,45,69,52,203,55,9,46,68,16,39,8,26,5,13,2,0,4,2,5,508,3,2,1,0,62,39,4,11,8,400,0,326,48,22,3,1,35,16,8,7,4,8,125,44,19,25,8,62,11,2,9,43,43,26,17,0,0,541
2021,"Tower Hamlets 020","E02000883",9290,7857,6496,48,1313,1257,56,29,444,111,134,70,82,100,231,56,17,39,86,23,42,7,21,14,21,4,1,6,2,8,608,6,1,0,5,41,30,5,1,5,496,1,379,89,22,5,0,62,26,23,3,10,3,96,27,9,18,6,45,18,7,11,23,23,8,15,0,0,620
2021,"Tower Hamlets 021","E02000884",12764,10342,7503,106,2733,2517,484,154,713,140,199,50,100,103,574,216,22,194,114,39,38,11,20,7,37,0,1,15,5,16,1573,79,12,0,67,515,395,35,39,46,769,3,526,206,26,3,5,195,61,21,58,55,15,305,183,63,120,21,94,7,3,4,101,101,64,37,0,0,329
2021,"Tower Hamlets 022","E02000885",7048,6114,5090,58,966,944,68,25,412,54,115,41,42,34,153,22,6,16,34,12,15,7,5,3,7,2,0,3,0,2,462,8,0,3,5,17,10,1,2,4,394,2,342,40,10,0,0,38,9,15,2,12,5,82,38,6,32,3,31,10,1,9,16,16,16,0,0,1,339
2021,"Tower Hamlets 023","E02000886",9589,8260,6322,87,1851,1740,149,59,577,99,154,94,133,113,362,111,24,87,90,26,40,13,23,4,24,2,1,8,3,10,563,11,4,1,6,85,48,8,12,17,390,2,234,128,23,2,1,71,28,17,10,16,6,159,81,27,54,8,52,18,16,2,78,78,54,24,0,0,439
2021,"Tower Hamlets 024","E02000887",10807,9255,7409,68,1778,1672,143,46,595,117,141,93,96,95,346,106,23,83,82,29,35,12,16,7,18,0,1,5,2,10,725,18,9,0,9,86,58,11,5,12,560,3,419,107,27,1,3,52,9,24,6,13,9,133,61,20,41,3,55,14,8,6,37,37,22,15,0,1,574
2021,"Tower Hamlets 025","E02000888",8617,7476,5953,92,1431,1342,145,54,457,82,126,38,78,58,304,89,20,69,59,16,19,5,7,7,24,1,0,17,1,5,604,17,6,0,11,90,60,7,11,12,446,1,335,91,14,5,0,43,13,11,11,8,8,112,50,11,39,17,38,7,1,6,62,61,44,17,1,0,304
2021,"Tower Hamlets 026","E02000889",8963,7654,5800,122,1732,1582,234,85,460,77,156,66,109,75,320,150,20,130,65,21,17,2,12,3,27,3,1,17,2,4,662,18,3,0,15,177,88,17,48,24,359,0,201,127,24,5,2,97,30,18,29,20,11,231,142,39,103,15,74,0,0,0,75,75,62,13,0,1,275
2021,"Tower Hamlets 027","E02000890",5815,5150,3984,95,1071,962,165,72,211,33,61,39,50,68,263,109,17,92,30,13,5,1,3,1,12,2,0,8,0,2,237,12,5,0,7,67,45,7,8,7,110,0,39,59,7,3,2,46,23,5,6,12,2,165,116,33,83,7,37,5,2,3,74,74,51,23,0,0,159
2021,"Tower Hamlets 030","E02000893",7417,6246,4842,68,1336,1193,88,40,254,73,91,148,98,95,306,143,41,102,70,8,35,5,25,5,27,1,0,10,6,10,517,7,5,2,0,120,88,10,10,12,303,1,113,174,15,0,0,75,19,28,5,23,12,132,49,10,39,4,69,10,1,9,32,32,21,11,0,0,420
2021,"Tower Hamlets 031","E02000894",11007,9149,6813,108,2228,1979,158,68,427,112,216,113,147,166,572,249,51,198,145,48,36,6,22,8,61,4,5,32,9,11,1003,28,9,2,17,205,141,9,23,32,641,4,148,448,31,7,3,122,45,27,14,36,7,236,119,32,87,9,86,22,6,16,47,46,33,13,1,0,427
2021,"Tower Hamlets 032","E02006853",11017,8413,6159,83,2171,1946,189,61,436,127,210,83,114,136,590,225,30,195,161,43,46,13,24,9,72,4,3,38,9,18,1692,52,11,5,36,646,524,55,17,50,787,4,164,566,50,3,0,195,90,24,37,44,12,250,134,38,96,4,101,11,5,6,62,62,47,15,0,0,439
2021,"Tower Hamlets 033","E02006854",7081,5431,3703,77,1651,1409,159,81,296,114,106,40,107,95,411,242,53,189,102,38,28,2,19,7,36,0,0,29,1,6,1143,39,5,0,34,493,374,45,41,33,453,1,73,345,25,7,2,136,62,10,35,29,22,171,104,26,78,12,52,3,1,2,45,44,35,9,1,0,189
2021,"Tower Hamlets 034","E02007112",5897,4585,3111,71,1403,1220,126,77,231,68,76,61,82,125,374,183,20,163,119,21,54,8,37,9,44,9,0,19,4,12,909,23,7,0,16,305,222,29,21,33,389,0,67,285,28,4,5,169,77,16,40,36,23,116,56,19,37,9,47,4,2,2,45,45,31,14,0,0,123
2021,"Tower Hamlets 035","E02007113",7465,5836,4395,82,1359,1239,170,51,284,65,87,65,88,83,346,120,15,105,131,27,54,6,32,16,50,3,0,21,12,14,1033,37,7,0,30,280,218,22,16,24,571,1,105,433,28,3,1,126,38,21,28,39,19,156,73,24,49,10,64,9,1,8,53,53,39,14,0,0,256
2021,"Tower Hamlets 036","E02007114",7565,6083,4492,50,1541,1364,122,76,321,69,129,57,73,165,352,177,55,122,161,36,55,8,39,8,70,20,1,31,7,11,842,21,13,0,8,260,198,28,5,29,445,3,147,276,16,3,0,79,23,6,23,27,37,145,84,34,50,7,49,5,1,4,52,52,40,12,0,0,282
2021,"Waltham Forest 001","E02000895",8376,7574,6845,111,618,557,23,12,32,18,19,22,69,151,211,61,26,35,54,12,20,6,13,1,22,0,7,8,1,6,76,2,0,0,2,11,8,0,3,0,49,0,6,5,20,17,1,14,8,2,1,3,0,40,10,6,4,0,15,15,11,4,6,6,3,3,0,0,626
2021,"Waltham Forest 002","E02000896",9324,8554,7619,136,799,706,50,19,74,26,27,57,104,124,225,93,38,55,82,6,36,7,26,3,40,0,0,24,3,13,62,1,1,0,0,13,6,0,4,3,42,0,5,13,22,1,1,6,1,3,0,2,0,63,25,10,15,0,23,15,13,2,9,9,5,4,0,0,554
2021,"Waltham Forest 003","E02000897",8566,7617,6772,89,756,686,35,26,57,38,17,34,116,162,201,70,26,44,64,2,33,14,16,3,29,2,5,9,2,11,64,7,1,1,5,6,2,1,3,0,45,0,8,12,22,3,0,6,0,1,0,5,0,58,16,7,9,0,17,25,16,9,10,10,4,6,0,0,753
2021,"Waltham Forest 004","E02000898",8016,7268,6534,89,645,588,27,11,55,31,18,42,75,158,171,57,28,29,44,4,25,13,7,5,15,2,0,3,2,8,76,2,1,0,1,26,23,0,2,1,41,0,4,11,17,8,1,7,0,2,0,5,0,52,18,6,12,0,13,21,11,10,4,4,2,2,0,0,572
2021,"Waltham Forest 005","E02000899",8808,8040,6770,74,1196,1089,23,18,59,40,33,63,126,387,340,107,52,55,86,11,47,19,11,17,28,3,0,4,4,17,112,1,1,0,0,13,11,1,0,1,83,4,11,8,51,9,0,11,5,2,0,4,4,53,14,7,7,0,15,24,17,7,6,6,6,0,0,0,511
2021,"Waltham Forest 006","E02000900",8972,8040,6819,58,1163,1036,34,19,72,29,19,67,117,333,346,127,45,82,124,14,76,40,20,16,34,3,1,5,4,21,145,11,7,1,3,12,8,1,3,0,92,3,10,17,58,4,0,25,4,13,0,8,5,42,4,0,4,0,12,26,15,11,11,11,8,3,0,0,610
2021,"Waltham Forest 007","E02000901",10494,9569,8411,138,1020,939,62,26,61,32,174,53,126,179,226,81,32,49,89,8,48,18,10,20,33,1,1,13,5,13,77,0,0,0,0,15,7,0,5,3,50,0,4,22,18,4,2,10,5,4,1,0,2,75,26,5,21,1,27,21,8,13,26,26,16,10,0,0,658
2021,"Waltham Forest 008","E02000902",9960,9012,7610,101,1301,1204,47,16,81,44,36,91,159,355,375,97,33,64,127,17,62,31,14,17,48,5,2,9,6,26,159,8,1,0,7,17,15,0,2,0,120,8,12,13,68,19,0,14,3,9,0,2,0,78,18,6,12,1,28,31,22,9,10,10,9,1,0,0,574
2021,"Waltham Forest 009","E02000903",10277,9075,7390,100,1585,1471,83,33,114,83,85,98,198,416,361,114,21,93,120,15,73,29,33,11,32,0,0,9,1,22,193,9,0,0,9,20,13,1,6,0,143,3,11,12,96,21,0,19,6,10,1,2,2,119,36,14,22,0,30,53,36,17,17,17,11,6,0,0,753
2021,"Waltham Forest 010","E02000904",8423,7629,6211,81,1337,1300,37,35,77,53,71,69,217,435,306,37,6,31,122,20,51,26,16,9,51,3,3,4,0,41,143,1,0,0,1,9,6,0,3,0,115,5,11,25,55,19,0,18,5,5,1,7,0,69,12,3,9,1,36,20,10,10,20,20,14,6,0,0,440
2021,"Waltham Forest 011","E02000905",10474,9392,7509,131,1752,1646,65,75,116,62,75,139,190,505,419,106,44,62,139,29,71,25,34,12,39,0,0,3,2,34,207,2,1,0,1,20,7,0,9,4,172,6,14,24,89,39,0,13,6,4,0,3,0,88,36,4,32,2,17,33,22,11,49,49,34,15,0,0,599
2021,"Waltham Forest 012","E02000906",9654,8669,7047,114,1508,1410,61,31,104,58,69,117,236,317,417,98,19,79,100,15,55,25,16,14,30,2,1,5,1,21,232,1,0,0,1,35,12,2,14,7,171,7,12,26,96,30,0,22,12,3,0,7,3,111,41,15,26,5,31,34,29,5,30,30,22,8,0,0,512
2021,"Waltham Forest 013","E02000907",10577,9346,7581,108,1657,1558,65,35,116,117,97,158,244,300,426,99,38,61,200,34,121,58,42,21,45,1,3,7,3,31,177,2,0,0,2,21,14,1,4,2,129,7,8,27,64,22,1,25,4,9,1,11,0,138,54,15,39,2,17,65,45,20,16,16,10,6,0,0,700
2021,"Waltham Forest 014","E02000908",12903,11398,8682,190,2526,2381,160,63,224,111,127,139,422,478,657,145,35,110,209,36,124,53,55,16,49,3,0,12,8,26,389,19,7,0,12,82,52,5,13,12,221,4,19,61,94,42,1,61,13,32,4,12,6,177,61,13,48,5,52,59,43,16,74,74,52,22,0,0,656
2021,"Waltham Forest 015","E02000909",9247,8334,6961,146,1227,1171,79,23,99,52,52,67,179,283,337,56,18,38,136,23,85,31,47,7,28,0,1,6,3,18,144,7,1,1,5,28,13,2,10,3,75,4,4,17,44,6,0,34,7,22,0,5,0,116,59,19,40,4,25,28,16,12,29,29,18,11,0,0,488
2021,"Waltham Forest 016","E02000910",11432,10175,7768,137,2270,2145,101,45,149,82,148,136,238,626,620,125,17,108,144,48,69,33,21,15,27,2,0,11,0,14,332,4,1,0,3,21,10,3,5,3,220,8,19,28,158,7,0,85,40,28,2,15,2,136,68,16,52,3,37,28,18,10,58,56,35,21,2,0,587
2021,"Waltham Forest 017","E02000911",12964,11541,8646,157,2738,2599,75,57,247,106,187,151,335,781,660,139,30,109,151,44,61,34,21,6,46,2,0,7,2,35,437,12,1,0,11,56,29,1,19,7,303,9,17,80,183,14,0,62,14,23,2,23,4,180,54,15,39,0,77,49,34,15,54,54,35,19,0,1,600
